index,Tweet Datetime,Tweet Text,tag
129,2021-09-19 11:22:06,apple amp blackcurrant be top tier dilute juice,neutral
130,2021-09-19 11:22:07,leave my wallet home cuz i be go use apple pay and my phone die soon as i reach the store,neutral
131,2021-09-19 11:22:08,breakingnews free iphone with trade in at verizon t mobile and at amp t viral trend appleevent apple iphone iphone iphoneseries iphone verizong,neutral
132,2021-09-19 11:22:09,i m really sorry that you re struggle to get this log if you have access to an iphone ipad you can get in touch through apple business chat the team there will be able to log a complaint for you so we can have this all investigate for you,neutral
133,2021-09-19 11:22:12,every iphone every year be the best one these phone be start to get boring,positive
134,2021-09-19 11:22:17,pair ear hook for airpods anti lose secure ear hook holder ear attachment loop for apple airpods amp earphone earbuds earpods pink grey,neutral
135,2021-09-19 11:22:25,i hate myself and i want an apple pie apple pie,negative
136,2021-09-19 11:22:26,five fascinating weekend read apple news spotlight,neutral
137,2021-09-19 11:22:30,io walker pedometer amp amp activity to free apple itunes io ipad iphone app appstore,neutral
138,2021-09-19 11:22:32,lisa schedule kst sept pm applemusic pm makestar sept pm knpops pm apple wood sept pm ktownu nd lalisa online fansigning event blackpink,neutral
139,2021-09-19 11:22:35,oh dear i go to cornwall and saw this sign outside a cafe apple £ blueberry £ blackcurrent £ cheese and onion £ it be the pie rate of penzance i ll get me coat,neutral
140,2021-09-19 11:22:36,apple watch cutie gt,neutral
141,2021-09-19 11:22:39,read python program blog on cybersecurity hjpatel security linux python learn learn iplo iphone infosec cybercrime awareness blog onlineclass microsoft apple website webdevelopment web,neutral
142,2021-09-19 11:22:50,i can not wait to see you and will farrell in a movie together i do hope it release to one of the streaming option like apple tv or hbomax or whatever i m gon na need rewind a lot from laugh so much,neutral
143,2021-09-19 11:22:50,refurbish apple iphone pro max us version gb silver – unlock,neutral
144,2021-09-19 11:22:51,be u anime fan u good see this amp buy it applebooks,positive
145,2021-09-19 11:22:53,apple keyboard black friday amp cyber monday deal,neutral
146,2021-09-19 11:22:58,just saw this on amazon apple pencil by apple for via,neutral
147,2021-09-19 11:23:02,i be an old customer of apple but not happy with apple company apple company have damage my mobile by say unauthorized modification my mobile warranty be terminate my mobile be damage on charge arshad khan,negative
148,2021-09-19 11:23:05,reflection of a stained glass window on my watch look like an actual apple watch face background,neutral
149,2021-09-19 11:23:18,read cyber security blog on cybersecurity hjpatel security linux python learn learn iplo iphone infosec cybercrime awareness blog onlineclass microsoft apple website webdevelopment web,neutral
150,2021-09-19 11:23:29,toffee apple cider fireball hot toddy via,neutral
151,2021-09-19 11:23:29,warm up with apple and cinnamon tea enjoy sweet juicy apple with a blend of cinnamon spice oscarscoffeehouse leven appleandcinnamon teapigs,positive
152,2021-09-19 11:23:34,that s me i stream live tv through the apps on my apple tv but be usually watch kayo or netflix,neutral
153,2021-09-19 11:23:41,iphone what be apple think tech technology,neutral
154,2021-09-19 11:24:01,apple sasa itakuwa tricky kidogo but i ll dell with it,neutral
155,2021-09-19 11:24:01,burn the remain,positive
156,2021-09-19 11:24:03,i m apple,neutral
157,2021-09-19 11:24:04,apple magsafe charger for retail,neutral
158,2021-09-19 11:24:21,and don t forget those apple pie be deep fried yep the good old day,positive
159,2021-09-19 11:24:24,apple work on two foldable iphones to rule market in apple iphone foldableiphones,neutral
160,2021-09-19 11:24:24,today be the day credit card only yes to apple pay no cash app or zelle no id no drinks no ticket no skate type of energy see y all soon,negative
161,2021-09-19 11:24:27,exactly fed force apple to fee the data to the intel all website be re rout to the intel super computer,neutral
162,2021-09-19 11:24:29,please do i need vpn to download this bet app on apple store,neutral
163,2021-09-19 11:24:29,the brony below be use an apple product,neutral
164,2021-09-19 11:24:31,thing i miss not be in the ne for halloween leaf change color colder weather corn stalk also call shock apple orchard real tree colder weather farm roadside fruit stand colder weather trick r treat,neutral
165,2021-09-19 11:24:35,blend apple piece frozen pineapple piece herbs scoop matcha powder scoop vanilla protein scoop spirulina powder almond milk topping granola chia seed toast coconut strawberry,neutral
166,2021-09-19 11:24:41,my link spotify apple music,neutral
167,2021-09-19 11:24:47,apple be the wrst fruit end of discussion,neutral
168,2021-09-19 11:24:48,amazon apple inch ipad wi fi gb all ipads all ipad mini ⏰,neutral
169,2021-09-19 11:24:48,banana apple pineapple,neutral
170,2021-09-19 11:24:51,critic warn apple about google s suppression of chokepoint,neutral
171,2021-09-19 11:24:55,apple choosing over my life like how the iphone it s just a phone it doesn t control my life bro,positive
172,2021-09-19 11:24:58,let me tell you something super secret tablet smartphone apple design that lcd panel and they have the right to call it whatever they want if you re fine with samsung call some of their display dynamic amoled you have to be fine with apple call their lcd,negative
173,2021-09-19 11:25:00,zom qtum cake ht pltr icx gld etc ax dag amp wallstreetbets nnvc tron news bzrx xmr biol rari bal kc sushi kobe nav near ltc xmr hot bitcoin qqq c insg dent ido srm ogn visl xch nfi dia qnt ftt grt holo neo zec apple,neutral
174,2021-09-19 11:25:04,apple pie in the morning be all i read,neutral
175,2021-09-19 11:25:12,apple and banana be the bad fruit accord to meh,negative
176,2021-09-19 11:25:13,those aren t be sell new anymore by apple,neutral
177,2021-09-19 11:25:15,kari jobe cody carnes amp elevation worship the blessing live get the app for apple or android phone live catholic internet radio and podcast available catholicradio spiritfilledradio,neutral
178,2021-09-19 11:25:15,android and apple community both have alot of toxic people and the day these people will get educate on what s the meaning of preference it will end all these fight of android v io thingy i really wish that day should arrive asap let s spread some positivity,positive
179,2021-09-19 11:25:20,funny how people aren t hesitant about get the new iphone when it s release despite it be new and the long term effect of own it unknown provirus covid covidiots antivaxxers,neutral
180,2021-09-19 11:25:32,my thought apple s iphone lineup new ipads and watch series,neutral
181,2021-09-19 11:25:32,apple be a fruit,neutral
182,2021-09-19 11:25:36,umm now it isn t raw also apple use the power of a to pull this off with that say the phone s camera only have to shoot it time with normal storage consumption and use ai to add the focus effect,neutral
183,2021-09-19 11:25:41,hai cari app premium atau sewa zoom yuk mampir ke testi netflix youtube spotify apple music wetv disney hotstar hbo go viu dll bank qris amp all e wallet dm wa zonajajan zonauang,neutral
184,2021-09-19 11:25:44,i don t think this argument stand as apple have high price ipads and iphones with hz display,positive
185,2021-09-19 11:25:45,just say this this have not be a usual year in any way of measure especially with regard to the tropic but also cold late spring apple crop be lose in this part of the country just a strange year if you live long enough the answer be yes have a bless sunday,neutral
